year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,1,F9,Frontier Airlines,OAK,"Oakland, CA: Metro Oakland International",53.00,19.00,11.39,0.99,2.51,0.00,4.11,0.00,0.00,1179.00,686.00,31.00,106.00,0.00,356.00
2023,1,F9,Frontier Airlines,OKC,"Oklahoma City, OK: Will Rogers World",10.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,131.00,93.00,0.00,38.00,0.00,0.00
2023,1,F9,Frontier Airlines,OMA,"Omaha, NE: Eppley Airfield",39.00,9.00,3.86,0.00,2.43,0.00,2.71,1.00,0.00,1214.00,421.00,0.00,123.00,0.00,670.00
2023,1,F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",118.00,30.00,11.03,2.49,8.20,0.00,8.27,3.00,0.00,1663.00,754.00,99.00,384.00,0.00,426.00
2023,1,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",83.00,13.00,4.34,0.87,6.33,0.00,1.46,4.00,0.00,1031.00,373.00,13.00,381.00,0.00,264.00
2023,1,F9,Frontier Airlines,ORF,"Norfolk, VA: Norfolk International",19.00,6.00,2.19,0.00,0.46,0.00,3.35,1.00,0.00,409.00,297.00,0.00,16.00,0.00,96.00
2023,1,F9,Frontier Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",124.00,34.00,9.73,1.19,13.91,0.00,9.17,7.00,1.00,2144.00,368.00,40.00,1026.00,0.00,710.00
2023,1,F9,Frontier Airlines,PDX,"Portland, OR: Portland International",68.00,29.00,9.72,0.40,5.63,0.00,13.25,0.00,0.00,1626.00,338.00,58.00,274.00,0.00,956.00
2023,1,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",623.00,241.00,85.99,1.88,45.11,0.00,108.02,18.00,0.00,20353.00,7340.00,170.00,2809.00,0.00,10034.00
2023,1,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",637.00,237.00,71.22,2.63,88.36,0.00,74.79,14.00,1.00,21740.00,8720.00,980.00,4305.00,0.00,7735.00
2023,1,F9,Frontier Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",10.00,4.00,1.24,0.00,1.17,0.00,1.59,1.00,0.00,144.00,64.00,0.00,30.00,0.00,50.00
2023,1,F9,Frontier Airlines,PNS,"Pensacola, FL: Pensacola International",14.00,2.00,0.47,1.00,0.40,0.00,0.13,2.00,0.00,484.00,21.00,439.00,18.00,0.00,6.00
2023,1,F9,Frontier Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",31.00,15.00,6.21,0.00,4.15,0.00,4.64,0.00,0.00,983.00,379.00,0.00,239.00,0.00,365.00
2023,1,F9,Frontier Airlines,PWM,"Portland, ME: Portland International Jetport",17.00,4.00,2.63,0.00,1.37,0.00,0.00,2.00,0.00,346.00,277.00,0.00,69.00,0.00,0.00
2023,1,F9,Frontier Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",165.00,58.00,26.04,1.27,10.75,0.00,19.94,3.00,0.00,4324.00,2369.00,92.00,486.00,0.00,1377.00
2023,1,F9,Frontier Airlines,RNO,"Reno, NV: Reno/Tahoe International",14.00,5.00,2.34,0.00,0.76,0.00,1.90,0.00,1.00,374.00,101.00,0.00,76.00,0.00,197.00
2023,1,F9,Frontier Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",27.00,8.00,5.31,0.00,2.08,0.00,0.61,0.00,0.00,414.00,347.00,0.00,53.00,0.00,14.00
2023,1,F9,Frontier Airlines,RSW,"Fort Myers, FL: Southwest Florida International",152.00,36.00,10.38,0.35,11.81,0.00,13.46,3.00,0.00,2757.00,616.00,28.00,813.00,0.00,1300.00
2023,1,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",144.00,48.00,22.78,0.50,19.14,0.00,5.58,6.00,0.00,2080.00,1050.00,27.00,604.00,0.00,399.00
2023,1,F9,Frontier Airlines,SAT,"San Antonio, TX: San Antonio International",101.00,33.00,11.50,1.18,13.91,0.00,6.41,9.00,0.00,1614.00,498.00,140.00,556.00,0.00,420.00
2023,1,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",66.00,26.00,7.88,0.56,7.61,0.00,9.95,0.00,0.00,1558.00,350.00,50.00,333.00,0.00,825.00
2023,1,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",171.00,55.00,13.27,2.57,20.83,0.00,18.33,7.00,1.00,4008.00,1308.00,215.00,1116.00,0.00,1369.00
2023,1,F9,Frontier Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",347.00,118.00,66.96,0.00,36.11,0.00,14.94,8.00,0.00,8118.00,3515.00,0.00,2011.00,0.00,2592.00
2023,1,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",124.00,59.00,23.75,0.92,14.62,0.00,19.71,2.00,0.00,3201.00,1218.00,97.00,670.00,0.00,1216.00
2023,1,F9,Frontier Airlines,SMF,"Sacramento, CA: Sacramento International",40.00,17.00,7.45,0.78,3.66,0.00,5.12,2.00,0.00,984.00,353.00,38.00,236.00,0.00,357.00
2023,1,F9,Frontier Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",121.00,31.00,12.06,0.00,8.96,0.00,9.98,2.00,0.00,1391.00,529.00,0.00,308.00,0.00,554.00
2023,1,F9,Frontier Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",10.00,4.00,1.66,0.00,0.55,0.00,1.79,0.00,0.00,228.00,75.00,0.00,36.00,0.00,117.00
2023,1,F9,Frontier Airlines,STL,"St. Louis, MO: St Louis Lambert International",105.00,19.00,12.43,0.00,5.73,0.00,0.85,2.00,0.00,1184.00,747.00,0.00,361.00,0.00,76.00
2023,1,F9,Frontier Airlines,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",28.00,13.00,2.27,0.00,6.22,0.00,4.51,3.00,0.00,1566.00,124.00,0.00,413.00,0.00,1029.00
2023,1,F9,Frontier Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",18.00,8.00,2.32,0.00,1.59,0.00,4.08,2.00,0.00,498.00,97.00,0.00,136.00,0.00,265.00
2023,1,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",515.00,164.00,51.75,3.59,54.93,0.00,53.72,9.00,1.00,10430.00,2876.00,182.00,2902.00,0.00,4470.00
2023,1,F9,Frontier Airlines,TTN,"Trenton, NJ: Trenton Mercer",143.00,49.00,16.75,0.00,15.85,0.00,16.40,5.00,0.00,3584.00,1050.00,0.00,1068.00,0.00,1466.00
2023,1,F9,Frontier Airlines,TYS,"Knoxville, TN: McGhee Tyson",15.00,6.00,2.02,0.36,1.42,0.00,2.20,0.00,0.00,419.00,195.00,32.00,83.00,0.00,109.00
2023,1,F9,Frontier Airlines,XNA,"Fayetteville, AR: Northwest Arkansas National",17.00,4.00,1.88,0.00,2.12,0.00,0.00,2.00,0.00,326.00,202.00,0.00,124.00,0.00,0.00
2023,1,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",123.00,27.00,6.10,2.00,6.29,0.00,12.61,0.00,0.00,1498.00,174.00,33.00,223.00,0.00,1068.00
2023,1,G4,Allegiant Air,ALB,"Albany, NY: Albany International",43.00,14.00,4.68,0.96,4.84,0.00,3.53,0.00,0.00,865.00,150.00,26.00,546.00,0.00,143.00
2023,1,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",87.00,47.00,14.33,0.15,7.02,0.00,25.50,0.00,0.00,3538.00,1235.00,27.00,365.00,0.00,1911.00
2023,1,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",61.00,21.00,4.13,0.00,10.53,0.00,6.34,0.00,0.00,2055.00,464.00,0.00,428.00,0.00,1163.00
2023,1,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",189.00,53.00,7.45,2.30,15.69,0.00,27.56,1.00,0.00,4311.00,1219.00,307.00,962.00,0.00,1823.00
2023,1,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",495.00,156.00,38.99,11.78,57.40,0.00,47.83,8.00,1.00,12487.00,3297.00,3477.00,2301.00,0.00,3412.00
2023,1,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",23.00,4.00,1.61,0.00,1.07,0.00,1.32,1.00,0.00,297.00,96.00,0.00,49.00,0.00,152.00
2023,1,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",23.00,6.00,2.68,0.00,2.03,0.51,0.78,0.00,0.00,1403.00,206.00,0.00,1146.00,22.00,29.00
2023,1,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",33.00,7.00,1.40,0.60,4.34,0.00,0.66,0.00,0.00,208.00,49.00,18.00,128.00,0.00,13.00
2023,1,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",56.00,5.00,1.40,0.00,3.00,0.00,0.60,0.00,0.00,132.00,44.00,0.00,62.00,0.00,26.00
2023,1,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB MidAmerica St Louis",58.00,5.00,0.34,0.00,0.92,0.39,3.36,2.00,0.00,324.00,45.00,0.00,35.00,7.00,237.00
2023,1,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",18.00,5.00,0.81,0.27,2.96,0.00,0.96,1.00,0.00,173.00,18.00,7.00,109.00,0.00,39.00
2023,1,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",398.00,99.00,19.00,1.15,29.77,0.00,49.07,3.00,1.00,6246.00,1017.00,94.00,1363.00,0.00,3772.00
2023,1,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",28.00,13.00,2.63,0.00,1.71,0.00,8.65,1.00,0.00,2060.00,1593.00,0.00,88.00,0.00,379.00
2023,1,G4,Allegiant Air,BOS,"Boston, MA: Logan International",14.00,2.00,0.48,1.00,0.53,0.00,0.00,0.00,0.00,1536.00,19.00,1496.00,21.00,0.00,0.00
2023,1,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",11.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,26.00,0.00,0.00,0.00,0.00
2023,1,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",37.00,8.00,0.45,1.93,1.61,0.00,4.01,0.00,0.00,401.00,9.00,222.00,52.00,0.00,118.00
2023,1,G4,Allegiant Air,CAK,"Akron, OH: Akron-Canton Regional",54.00,9.00,2.43,0.00,1.63,0.00,4.95,3.00,0.00,547.00,125.00,0.00,83.00,0.00,339.00
2023,1,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",18.00,4.00,0.46,0.00,0.61,0.00,2.93,0.00,0.00,243.00,38.00,0.00,50.00,0.00,155.00
2023,1,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",9.00,3.00,1.39,0.61,0.35,0.00,0.65,0.00,0.00,392.00,171.00,73.00,39.00,0.00,109.00
2023,1,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",87.00,17.00,8.92,3.16,2.07,0.00,2.85,1.00,0.00,1422.00,1068.00,145.00,122.00,0.00,87.00
2023,1,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",10.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,189.00,129.00,60.00,0.00,0.00,0.00
2023,1,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",208.00,52.00,14.20,0.17,10.14,0.92,26.57,1.00,2.00,3925.00,1055.00,22.00,523.00,22.00,2303.00
2023,1,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",28.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,85.00,0.00,0.00,15.00,0.00,70.00
2023,1,G4,Allegiant Air,DEN,"Denver, CO: Denver International",12.00,4.00,0.00,0.48,2.52,0.00,1.00,0.00,0.00,159.00,0.00,47.00,87.00,0.00,25.00
2023,1,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",138.00,48.00,10.98,0.27,10.29,0.00,26.46,1.00,3.00,3435.00,720.00,11.00,561.00,0.00,2143.00
2023,1,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",26.00,7.00,3.75,1.00,0.61,0.00,1.65,0.00,0.00,347.00,127.00,164.00,17.00,0.00,39.00
2023,1,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",29.00,6.00,1.72,1.00,0.70,0.81,1.77,0.00,0.00,236.00,108.00,15.00,54.00,13.00,46.00
2023,1,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",9.00,4.00,1.71,1.12,0.00,0.00,1.18,0.00,0.00,214.00,103.00,53.00,0.00,0.00,58.00
